issue_category,issue_sub_category,issue_category_sub_category,product_sub_category,conversation,issue_area_Login and Account,issue_area_Order,issue_area_Shipping,issue_area_Shopping,issue_area_Warranty,customer_sentiment_negative,customer_sentiment_neutral,customer_sentiment_positive,product_category_Electronics,product_category_Men/Women/Kids,issue_complexity_less,issue_complexity_medium,agent_experience_level_inexperienced,agent_experience_level_junior,"agent_experience_level_desc_handles customer inquiries independently, possess solid troubleshooting skills, and seek guidance from more experienced team members when needed.","agent_experience_level_desc_may struggle with ambiguous queries, rely on clarification from customers or guidance from senior team members, find it difficult to de-escalate tense situations, and may rely on predefined steps or escalate to supervisors for support"
11,99,99,3,966,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
29,106,106,17,967,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True
4,102,102,22,968,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False
1,25,25,15,969,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True
21,52,52,36,970,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
12,15,15,12,971,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1,40,40,11,972,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
18,28,28,34,973,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
6,6,6,2,974,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
11,72,72,9,975,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
2,86,86,10,976,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
23,43,43,26,977,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False
10,85,85,17,978,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
2,13,13,32,979,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
6,32,32,7,980,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False
10,11,11,25,981,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False
27,54,54,23,982,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
4,34,34,33,983,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
16,59,59,39,984,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False
37,98,98,14,985,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
26,49,49,8,986,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6,93,93,34,987,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
13,50,50,8,988,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
30,108,108,25,989,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
5,5,5,3,990,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
14,60,60,46,991,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False
14,97,97,45,992,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False
11,72,72,42,993,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False
1,1,1,27,994,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False
19,105,105,3,995,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False
11,35,35,5,996,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
4,18,18,42,997,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False
